wave,wave_error,dppm,dppm_err,order
2.7704241464896100,0.1304093250594380,22102.028497474100,287.07235484437000,1
2.651868925113740,0.10670111769230300,21997.02302255290,249.04351772519900,1
2.553383516944810,0.09026969864555850,21703.97807146330,232.79859973046100,1
2.4687539013970800,0.07898953244991390,21670.923340762900,205.8998839097390,1
2.394858168450560,0.06880193344311540,21576.865432533200,208.55172728655000,1
2.3296214417081200,0.061671520041763900,21315.236402634300,190.20516566404200,1
2.270995068292310,0.05558122678986390,21196.30621901170,196.74835159747500,1
2.2184403932689700,0.04952812325680830,20915.26658619020,211.2293283623450,1
2.170440266825800,0.04647212962952900,21091.244647770500,197.364495948506,1
2.125981269124320,0.042445865773446600,21076.40509583630,181.6899105056960,1
2.085046712470160,0.03942324753487330,21279.791847497700,163.83054371174500,1
2.0476197899711500,0.03543059746312990,21517.338912058600,153.6665640740370,1
2.0131953412796900,0.033418299919806700,21742.467897754100,143.19403131941600,1
1.9807792566035900,0.03141386943239240,21327.05728194770,180.6937125265740,1
1.9498743022500500,0.030396039274683600,21812.954366644200,141.1096837752760,1
1.920474697124960,0.028403170975499700,21711.549513639100,131.17065696487500,1
1.8930648611558100,0.026416500962789200,21550.386648854300,127.09463115549800,1
1.8671501830017800,0.025412855345280600,21979.672006334600,142.88854261252900,1
1.842237779690360,0.024411951277558500,21794.6920055682,120.49186704762700,1
1.8183248500728600,0.02341390795743940,21561.46887306380,113.10729923708000,1
1.795895814076780,0.021444164034715600,21568.0004509049,112.42495634413400,1
1.7749472745643500,0.02045291499015490,21438.56345434440,142.98571971216500,1
1.7549888517172100,0.01946393070411310,21533.15306225050,108.63206185886400,1
1.736018340375770,0.018477091978774000,21403.106310412400,105.65695557926900,1
1.7180335949793100,0.017492398814137300,21181.235035085900,114.58308331414000,1
1.700547096457110,0.01748059823027350,21184.611898829500,102.99857572671200,1
1.683557533633170,0.0164985274176066,21237.74739854380,106.27769255473300,1
1.6670643105184100,0.016487918811910900,21089.784438216200,101.00137158666300,1
1.651066175535750,0.015508351153397100,21213.86806982200,100.18782451017100,1
1.6360466546290800,0.014530690659951800,21333.478549321100,99.21152441212700,1
1.621520135892720,0.014522346812775500,21420.594510768900,93.00404284785100,1
1.6070019014046200,0.014514122163415700,21283.220063976500,97.60964727320800,1
1.5929752387130300,0.013539203219757400,21252.605225662200,100.5849286427810,1
1.579439671026690,0.013531932152932100,21439.294456660300,107.29145399664300,1
1.5663941851641400,0.012559039572159300,21555.15269451270,95.69206032677300,1
1.5538382447352200,0.012552841285685500,21460.391782160200,98.51988076118400,1
