# Target: WASP-96b
# Instrument: NIRISS/SOSS
# Pipeline: LPs pipeline
# 1D Extraction : BOX
# Author: Coulombe
# Date: 2022-08-08T00:00:00
wave,wave_error,dppm,dppm_err,order
1.1433342241020914,0.0014256349026129378,14613.179188738672,381.05279984463783,1
1.146185652178503,0.0014257931737990948,15261.591447889869,723.2298820194992,1
1.1495127468331348,0.0019013014808326734,14385.71716705621,297.92864165710125,1
1.1528348528622006,0.0014208045482331233,14419.800482097715,371.93295152398423,1
1.1556819644517198,0.0014263070412861012,14753.41280702578,547.1260119833713,1
1.158534740916418,0.001426469423411847,14612.875500554863,424.5752823939292,1
1.1613878298125486,0.0014266194727183823,15052.025151609167,693.8583752751492,1
1.1642412249737015,0.0014267756884343008,15126.001992335683,616.2124414902083,1
1.1670949366772267,0.0014269360150902521,14780.556071939849,466.86123582577414,1
1.1699489649231238,0.0014270922308066147,15308.394150000016,627.8492588172121,1
1.1728033014895136,0.0014272443355831665,14381.956425027707,391.3332304258129,1
1.1756579484318654,0.0014274026067688794,15549.526829233122,663.1621149377679,1
1.1785075615283125,0.0014222104896781662,14197.034852595107,350.6559540328053,1
1.1813574891116618,0.001427717093671399,14187.419439310732,327.9886535556161,1
1.18421307951472,0.0014278733093870954,15401.057039136596,629.0915395860537,1
1.1875450291893708,0.001904076365263574,14684.679542878184,483.9083884806259,1
1.1908773426822026,0.0014282371275682326,14783.801211678936,609.6963512331513,1
1.193733981374935,0.0014284015651642168,14796.489187220506,636.6379322273077,1
1.1965909345545696,0.0014285516144705301,15405.147124034875,633.9202109560738,1
1.1994481981101663,0.0014287119411262594,15118.071426668992,609.9773714626535,1
1.202305778208135,0.0014288681568424,14761.975827025031,592.143394859444,1
1.2051636748484762,0.0014290284834983513,14925.278172180351,631.4753604369398,1
1.2080218900866588,0.0014291867546845083,15095.858030406573,589.9398920054864,1
1.2108750612015875,0.0014239843602443791,15466.166495635493,661.8162907546521,1
1.2137285509143585,0.0014295053525263945,17552.837420090662,1157.6247335425433,1
1.216587709613248,0.0014296533463629135,15223.066925508474,597.8931147559051,1
1.2194471807435698,0.0014298177839591197,15048.476224829605,632.8587551370765,1
1.2223069745826738,0.0014299760551450547,14564.000040825264,386.45322232192666,1
1.2251670870196196,0.001430136381800784,14461.708985740916,323.03223675083063,1
1.2285043110301592,0.0019070876287388128,15418.595379650404,560.4469622696834,1
1.2318419050252896,0.0014305063663917483,14562.254499453407,351.9142524872786,1
1.2347030719183194,0.0014306605266383166,14473.889327422641,422.63859550540116,1
1.2375645553537216,0.0014308229087640623,15140.830762028196,679.7378407525813,1
1.2404263471096153,0.0014309688471301207,14706.216228794483,413.0356336392378,1
1.2432884595188214,0.001431143562075965,14548.971728087236,384.35359052393136,1
1.246150925468859,0.00143132238796162,15822.123881342175,693.8960877771168,1
1.2490136894620392,0.0014314416052185752,15936.139028313191,637.6409538005827,1
1.2518767514983615,0.0014316204311042302,14255.36410102812,402.38098238265775,1
1.2547347632450196,0.0014263913155541097,14447.613284957444,384.9632828239592,1
1.2575930935895197,0.0014319390289461165,14743.4551926133,512.6418826250319,1
1.2604571258076582,0.0014320931891924626,15119.82572178518,738.2837927553774,1
1.263321474568169,0.0014322555713182084,14309.479564677957,373.4659960158697,1
1.2661861398710512,0.0014324097315643325,14625.85836678495,487.99017962318976,1
1.2690511196608365,0.001432570058220728,14210.258077106855,278.35386393802946,1
1.2723940373231344,0.0019103476040778222,14100.217330000913,253.71336917762528,1
1.2757373290809628,0.001432944153751059,14611.441053410055,541.547099496298,1
