# Target: WASP-96b
# Instrument: NIRISS/SOSS
# Pipeline: Supreme-SPOON
# 1D Extraction : BOX
# Author: radica
# Date: 2022-08-08T12:53:15
# Column wave: Central wavelength of bin (micron)
# Column wave_err: Wavelength bin halfwidth (micron)
# Column dppm: (Rp/R*)^2 (ppm)
# Column dppm_err: Error in (Rp/R*)^2 (ppm)
# Column order: SOSS diffraction order
#
wave,wave_err,dppm,dppm_err,order
0.8995579851414315,0.00023610374071808549,16527.80267237407,784.9984581036855,2
0.8990858001756763,0.00023608122503704365,14578.384391446885,736.8791608693979,2
0.898613663235286,0.00023605571535323389,14048.257230400515,772.8603336727883,2
0.8981415744092653,0.00023603311066744403,15611.543448321387,884.7848440230134,2
0.8976695338545492,0.00023600744404872476,15657.988357554008,853.8216246798211,2
0.8971975416791408,0.00023598473135966191,14898.971216932754,789.8364225187009,2
0.8967255980400802,0.000235958907700895,15416.007533596437,780.451395710812,2
0.8962537030451434,0.00023593608723593285,13171.26331427794,782.1860697641855,2
0.895781856851476,0.00023591010643142507,14699.539680287877,747.6586370923598,2
0.8953100595666243,0.00023588717842021323,14914.408258900336,798.4507205481411,2
0.8948383113478406,0.0002358610403634942,13089.911198053122,813.5796555246095,2
0.8943666123024394,0.00023583800503779173,17294.45060919832,896.9575065018721,2
0.8938949625877797,0.00023581170962189146,15380.3948008402,822.1828933580979,2
0.8934233623223162,0.00023578855584166503,15304.307258840025,760.3531671274752,2
0.8929518117747398,0.00023576199173469536,13489.28929859324,723.5576989113339,2
0.8924803116389934,0.0002357381440116213,15633.142467525355,768.5395443911411,2
0.89200886206545,0.00023571142953188184,13194.75524671276,752.5876470321577,2
0.8915374664310497,0.0002356842048684138,13701.61781027061,794.3935824037571,2
0.8910661215552287,0.00023566067095259768,12778.438298523983,767.9356302829431,2
0.8905948269921801,0.00023563389209602104,15283.99499952203,746.1366823530357,2
0.8901235828371028,0.0002356102629813006,14400.004280442272,750.3313356239191,2
0.8896523892478521,0.00023558332626943956,14094.700603584775,742.8136148469018,2
0.8891812463306956,0.00023555959088694678,15999.028370046568,829.9986867500668,2
0.888710154243599,0.0002355324962096672,14043.59105866661,740.1788029011295,2
0.8882391130925864,0.000235508654802985,14492.189225814203,707.3904675602816,2
0.8877681230357337,0.0002354814020497087,14503.638419558547,748.5064806548185,2
0.8872971841788191,0.00023545745486480696,15618.765018005392,676.9872928356615,2
0.8868262966800302,0.00023543004392417854,15632.588732065453,713.2369846774706,2
0.8863554606448971,0.00023540599120885908,13894.222306963426,700.2405080933906,2
0.8858846762317192,0.0002353784219690791,14293.395113137556,731.7279451139148,2
0.8854139435490014,0.00023535426074877686,13246.59941479907,658.5051442751371,2
0.8849432627818915,0.00023532650636104435,15276.530373178353,673.2033488497527,2
0.8844726341759794,0.00023530209955097137,13828.646411603539,709.7119806138254,2
0.8840020584943006,0.00023527358212793725,14758.648513315533,735.3134921750833,2
0.8835315399710121,0.00023524494116056172,15846.181904989411,685.8887920520359,2
0.8830610746277634,0.000235220402088121,12589.174925884201,675.3217350759545,2
0.8825906618796372,0.00023519234603808226,14279.324709592596,658.1400391570733,2
0.8821203018280898,0.00023516770550935373,15077.487361991258,692.6751000075311,2
0.881649994631939,0.0002351394906413562,14581.896319956664,673.6057467899241,2
0.8811797403955907,0.0002351147457070324,15800.719536476643,662.8818279642289,2
0.8807095392779779,0.0002350863719057239,14077.832925111115,787.1806716561146,2
0.8802393913832457,0.00023506152282648518,14360.381834455058,683.3836240419198,2
0.8797692968704426,0.00023503298997662458,15291.99811607023,678.6794533403763,2
0.8792992558434507,0.00023500803701526074,13751.076229140746,783.2451924000925,2
0.878829268461435,0.00023497934500038564,15031.210141233441,801.3514193287945,2
0.8783593348280124,0.00023495428842223998,14841.08250734985,703.5674015946929,2
0.8778894551024643,0.00023492543712588798,13890.048415445597,613.0580069756454,2
0.8774196294034933,0.000234900261845139,12007.228451904928,743.370904246944,2
0.8769498580342407,0.00023487110740738615,14959.058709106492,691.6655020821754,2
0.8764801418598531,0.0002348450669801827,13485.071890069104,771.4855541923272,2
0.8760104809296141,0.00023481586325890813,15718.434464987049,724.6285216652559,2
0.8755408790714598,0.0002347859948952924,13910.406033195983,684.929909153079,2
0.8750713326321992,0.00023476044436543386,14155.480690548638,757.6660832161394,2
0.8746018410850971,0.00023473110273658504,13945.909729017445,670.3889963439944,2
0.8741324045175647,0.00023470546479587018,14991.472264437847,737.6927668704984,2
0.8736630230894251,0.00023467596334375562,15164.178840979625,735.9813440728926,2
0.873193696903088,0.00023465022299334892,14071.29711013939,683.6357198770834,2
0.8727244261184965,0.00023462056159812006,15194.19480943564,666.9261870490056,2
0.8722552108377817,0.0002345947191166875,15347.51619236257,679.8692306369683,2
0.8717860512210072,0.0002345648976577741,14434.279193838564,647.2665160436388,2
0.8713169473700233,0.00023453895332620212,14973.76314378566,732.2244914419418,2
0.8708478994450144,0.0002345089716826454,13509.989832888512,711.3730257738192,2
0.8703789075475477,0.00023448292578415186,14564.44753569707,693.4017129397191,2
0.8699099718379291,0.0002344527838344379,13768.465015145237,666.7450669204882,2
0.8694410924469608,0.00023442660713379748,15380.987228650256,615.3290183650131,2
0.868972270033556,0.00023439580627093726,13502.979918036743,631.3860061881579,2
0.8685035073978149,0.0002343668294702561,15509.675813645727,621.4805434645543,2
0.8680348023198328,0.00023433824851187834,15567.06798512396,673.6557547211385,2
0.8675661566939946,0.00023430737732621498,14068.952386931165,617.1273947685611,2
0.8670975684884543,0.00023428082821402851,12963.787075727681,621.4047065505272,2
