# Target: WASP-39b
# Instrument: NIRISS/SOSS
# Pipeline: Supreme-SPOON
# 1D Extraction : BOX
# Author: radica
# Date: 2022-08-08T12:34:42
# Column wave: Central wavelength of bin (micron)
# Column wave_err: Wavelength bin halfwidth (micron)
# Column dppm: (Rp/R*)^2 (ppm)
# Column dppm_err: Error in (Rp/R*)^2 (ppm)
# Column order: SOSS diffraction order
#
wave,wave_err,dppm,dppm_err,order
0.8995579851414315,0.00023610374071808549,20230.251352216917,520.6593464583912,2
0.8990858001756763,0.00023608122503704365,21178.042380862888,522.031096999517,2
0.898613663235286,0.00023605571535323389,21050.571835878236,509.8503383344638,2
0.8981415744092653,0.00023603311066744403,20992.964957379685,505.9383781179823,2
0.8976695338545492,0.00023600744404872476,20359.360329909847,509.76163832997486,2
0.8971975416791408,0.00023598473135966191,22128.482044691988,524.7575768637814,2
0.8967255980400802,0.000235958907700895,21078.174606627097,548.4965289116947,2
0.8962537030451434,0.00023593608723593285,20919.641078686935,494.28643836359544,2
0.895781856851476,0.00023591010643142507,20975.143308785162,495.02536165132483,2
0.8953100595666243,0.00023588717842021323,21029.857402794336,545.2442797431751,2
0.8948383113478406,0.0002358610403634942,21606.59304603598,506.3078666980407,2
0.8943666123024394,0.00023583800503779173,19884.128920788535,468.42014223516696,2
0.8938949625877797,0.00023581170962189146,21355.239642153923,520.2275299663033,2
0.8934233623223162,0.00023578855584166503,20905.20232745395,563.0758210104017,2
0.8929518117747398,0.00023576199173469536,20765.074636663358,485.4896009430284,2
0.8924803116389934,0.0002357381440116213,21032.509595486114,487.54735909787087,2
0.89200886206545,0.00023571142953188184,20228.250553260626,511.5210303630862,2
0.8915374664310497,0.0002356842048684138,20552.57512824,533.563098080116,2
0.8910661215552287,0.00023566067095259768,20453.618310361446,495.1082705894304,2
0.8905948269921801,0.00023563389209602104,21454.443852057433,492.8169752974262,2
0.8901235828371028,0.0002356102629813006,22159.019335036883,519.4752874478002,2
0.8896523892478521,0.00023558332626943956,20242.518506817956,490.9396912654608,2
0.8891812463306956,0.00023555959088694678,20870.448643119515,467.2751020124207,2
0.888710154243599,0.0002355324962096672,21118.612947593585,512.3665702725499,2
0.8882391130925864,0.000235508654802985,21380.2681428369,461.65346396177983,2
0.8877681230357337,0.0002354814020497087,21725.83121374385,468.2780017720278,2
0.8872971841788191,0.00023545745486480696,20126.332608034587,484.1352766935206,2
0.8868262966800302,0.00023543004392417854,20501.330992564603,480.07666769899276,2
0.8863554606448971,0.00023540599120885908,20929.88392149533,484.7627732982654,2
0.8858846762317192,0.0002353784219690791,19798.863697654033,468.1388979846171,2
0.8854139435490014,0.00023535426074877686,21367.07384028167,500.10425604285825,2
0.8849432627818915,0.00023532650636104435,20538.360680503432,476.38190226896927,2
0.8844726341759794,0.00023530209955097137,20483.41335711934,439.89840071535775,2
0.8840020584943006,0.00023527358212793725,20221.36447181021,446.5976541852632,2
0.8835315399710121,0.00023524494116056172,20244.535933615043,458.00584110862985,2
0.8830610746277634,0.000235220402088121,20863.99780036514,438.7662782955777,2
0.8825906618796372,0.00023519234603808226,21755.931981120975,437.00478843469205,2
0.8821203018280898,0.00023516770550935373,20208.876470311683,452.58334014633067,2
0.881649994631939,0.0002351394906413562,20530.457039464636,432.77270324773576,2
0.8811797403955907,0.0002351147457070324,21647.38380200395,453.51044717513093,2
0.8807095392779779,0.0002350863719057239,20735.36614004228,443.29622048624657,2
0.8802393913832457,0.00023506152282648518,20428.021366086574,473.142937856455,2
0.8797692968704426,0.00023503298997662458,20434.60791347062,480.03691240721196,2
0.8792992558434507,0.00023500803701526074,21496.757380008694,482.42803323324256,2
0.878829268461435,0.00023497934500038564,21769.2911573284,462.28198004911144,2
0.8783593348280124,0.00023495428842223998,20451.95553364441,467.0148385045783,2
0.8778894551024643,0.00023492543712588798,21407.41513464856,451.16658525808964,2
0.8774196294034933,0.000234900261845139,20322.181242902614,438.60873600551525,2
0.8769498580342407,0.00023487110740738615,21365.252918383274,475.2079149796078,2
0.8764801418598531,0.0002348450669801827,20814.984110688514,468.13922427225987,2
0.8760104809296141,0.00023481586325890813,21509.912303804776,470.8119986153482,2
0.8755408790714598,0.0002347859948952924,20675.341019412877,449.84494338893944,2
0.8750713326321992,0.00023476044436543386,20455.864044621652,453.2420390587558,2
0.8746018410850971,0.00023473110273658504,20460.618292144405,405.21179387511927,2
0.8741324045175647,0.00023470546479587018,21496.457779603745,419.56758473780246,2
0.8736630230894251,0.00023467596334375562,20931.74898874616,435.5064600330208,2
0.873193696903088,0.00023465022299334892,21203.658043396525,460.24948151738613,2
0.8727244261184965,0.00023462056159812006,20426.90126547487,422.1206431434845,2
0.8722552108377817,0.0002345947191166875,20564.63556174261,430.0817716251914,2
0.8717860512210072,0.0002345648976577741,20164.983995344377,438.7390643220742,2
0.8713169473700233,0.00023453895332620212,21394.7558483341,428.4183735605591,2
0.8708478994450144,0.0002345089716826454,21108.032317064775,463.25866359752877,2
0.8703789075475477,0.00023448292578415186,21879.89666601662,410.74322571371493,2
0.8699099718379291,0.0002344527838344379,20814.859511342627,436.5299347463322,2
0.8694410924469608,0.00023442660713379748,21001.19879184636,436.09861266642906,2
0.868972270033556,0.00023439580627093726,20546.36633280476,423.61603045350597,2
0.8685035073978149,0.0002343668294702561,20813.255037014776,459.1035353367148,2
0.8680348023198328,0.00023433824851187834,20830.84179526001,396.060242046534,2
0.8675661566939946,0.00023430737732621498,21088.930202542353,426.96719643417134,2
0.8670975684884543,0.00023428082821402851,20863.4005504764,429.2583666195577,2
